TransactionID,Date,ProductID,ProductCategory,Quantity,UnitPrice,Region
107603,2024-09-25,P0079,Apparel,1,107.58,North
107604,2024-09-25,P0074,Beauty,2,58.81,North
107605,2024-09-25,P0027,Apparel,1,77.05,South
107606,2024-09-25,P0082,Home & Kitchen,1,26.36,North
107607,2024-09-25,P0081,Beauty,3,59.57,West
107608,2024-09-25,P0106,Apparel,5,36.84,South
107609,2024-09-25,P0030,Electronics,1,309.48,North
107610,2024-09-25,P0037,Apparel,1,83.93,North
107611,2024-09-25,P0100,Electronics,1,615.78,East
107612,2024-09-26,P0024,Groceries,2,8.92,South
107613,2024-09-26,P0080,Electronics,1,650.32,East
107614,2024-09-26,P0117,Beauty,2,28.87,South
107615,2024-09-26,P0067,Electronics,2,675.71,North
107616,2024-09-26,P0080,Electronics,1,650.32,West
107617,2024-09-26,P0028,Groceries,4,13.56,South
107618,2024-09-26,P0091,Electronics,1,446.49,South
107619,2024-09-26,P0023,Apparel,1,64.7,West
107620,2024-09-26,P0110,Electronics,2,549.17,West
107621,2024-09-26,P0035,Sports,1,173.31,South
107622,2024-09-26,P0033,Electronics,1,203.85,East
107623,2024-09-26,P0007,Electronics,1,676.25,East
107624,2024-09-26,P0055,Home & Kitchen,1,102.1,North
107625,2024-09-26,P0090,Groceries,3,5.27,East
107626,2024-09-26,P0036,Beauty,1,25.57,North
107627,2024-09-26,P0076,Home & Kitchen,1,62.14,North
107628,2024-09-26,P0105,Sports,0,60.39,North
107629,2024-09-26,P0034,Sports,2,103.0,South
107630,2024-09-26,P0010,Home & Kitchen,2,83.95,West
107631,2024-09-26,P0055,Home & Kitchen,3,102.1,West
107632,2024-09-26,P0069,Electronics,1,480.16,North
107633,2024-09-26,P0106,Apparel,4,36.84,South
107634,2024-09-26,P0090,Groceries,8,5.7,West
107635,2024-09-26,P0102,Home & Kitchen,1,91.72,North
107636,2024-09-26,P0012,Sports,1,52.2,South
107637,2024-09-26,P0114,Beauty,2,46.16,West
107638,2024-09-26,P0005,Electronics,4,275.0,North
107639,2024-09-26,P0056,Sports,1,43.13,East
107640,2024-09-27,P0028,Groceries,5,12.67,South
107641,2024-09-27,P0086,Apparel,6,11.01,West
107642,2024-09-27,P0081,Beauty,5,59.57,East
107643,2024-09-27,P0103,Apparel,1,20.3,South
107644,2024-09-27,P0010,Home & Kitchen,1,83.95,North
107645,2024-09-27,P0027,Apparel,2,77.05,West
107646,2024-09-27,P0082,Home & Kitchen,2,23.49,East
107647,2024-09-27,P0064,Apparel,1,106.51,South
107648,2024-09-27,P0089,Sports,2,10.96,West
107649,2024-09-27,P0107,Groceries,8,24.38,South
107650,2024-09-27,P0092,Home & Kitchen,5,108.41,West
107651,2024-09-27,P0014,Apparel,4,47.14,North
107652,2024-09-27,P0094,Groceries,6,7.16,East
107653,2024-09-27,P0034,Sports,4,103.0,North
107654,2024-09-27,P0047,Apparel,1,45.29,West
107655,2024-09-27,P0049,Groceries,9,2.59,East
107656,2024-09-27,P0119,Sports,1,132.64,West
107657,2024-09-27,P0064,Apparel,2,106.51,South
107658,2024-09-27,P0045,Apparel,2,19.93,South
107659,2024-09-27,P0038,Electronics,1,637.9,South
107660,2024-09-27,P0035,Sports,1,197.27,East
107661,2024-09-28,P0097,Groceries,7,9.48,West
107662,2024-09-28,P0075,Home & Kitchen,1,60.77,South
107663,2024-09-28,P0058,Apparel,4,52.54,North
107664,2024-09-28,P0027,Apparel,1,74.02,East
107665,2024-09-28,P0100,Electronics,1,697.47,West
107666,2024-09-28,P0116,Beauty,4,57.67,North
107667,2024-09-28,P0086,Apparel,3,11.01,North
107668,2024-09-28,P0112,Electronics,3,461.79,East
107669,2024-09-28,P0116,Beauty,4,66.41,West
107670,2024-09-28,P0110,Electronics,2,549.17,North
107671,2024-09-28,P0037,Apparel,2,83.93,West
107672,2024-09-28,P0027,Apparel,1,71.95,East
107673,2024-09-28,P0069,Electronics,2,480.16,North
107674,2024-09-28,P0075,Home & Kitchen,3,60.77,West
107675,2024-09-28,P0033,Electronics,1,191.39,West
107676,2024-09-28,P0073,Electronics,3,732.28,West
107677,2024-09-28,P0098,Groceries,5,19.17,East
107678,2024-09-28,P0112,Electronics,3,399.49,East
107679,2024-09-28,P0067,Electronics,1,675.71,South
107680,2024-09-28,P0116,Beauty,1,66.41,South
107681,2024-09-28,P0058,Apparel,3,52.54,East
107682,2024-09-28,P0062,Apparel,3,22.48,East
107683,2024-09-28,P0018,Groceries,4,15.98,East
107684,2024-09-28,P0059,Electronics,2,756.98,West
107685,2024-09-28,P0080,Electronics,1,650.32,West
107686,2024-09-29,P0101,Electronics,1,567.18,East
107687,2024-09-29,P0036,Beauty,3,25.57,South
107688,2024-09-29,P0046,Home & Kitchen,3,127.77,West
107689,2024-09-29,P0118,Apparel,1,12.03,South
107690,2024-09-29,P0010,Home & Kitchen,2,83.95,East
107691,2024-09-29,P0021,Home & Kitchen,4,134.27,East
107692,2024-09-29,P0045,Apparel,2,19.93,East
107693,2024-09-29,P0034,Sports,1,103.0,South
107694,2024-09-29,P0038,Electronics,1,637.9,North
107695,2024-09-29,P0037,Apparel,2,83.93,East
107696,2024-09-29,P0003,Home & Kitchen,1,57.93,West
107697,2024-09-29,P0098,Groceries,3,19.17,South
107698,2024-09-29,P0058,Apparel,3,52.54,East
107699,2024-09-29,P0073,Electronics,2,732.28,West
107700,2024-09-29,P0027,Apparel,4,77.05,East
107701,2024-09-29,P0002,Sports,1,180.26,East
107702,2024-09-29,P0052,Beauty,2,6.41,East
107703,2024-09-29,P0097,Groceries,4,9.48,West
107704,2024-09-29,P0097,Groceries,8,9.48,South
107705,2024-09-29,P0018,Groceries,1,18.17,North
107706,2024-09-29,P0076,Home & Kitchen,1,62.14,East
107707,2024-09-29,P0095,Beauty,1,65.54,East
107708,2024-09-29,P0085,Apparel,1,76.71,North
107709,2024-09-29,P0054,Sports,5,53.03,South
107710,2024-09-29,P0060,Apparel,1,25.13,North
107711,2024-09-29,P0021,Home & Kitchen,3,144.93,South
107712,2024-09-29,P0020,Apparel,2,116.9,East
107713,2024-09-29,P0099,Electronics,1,561.75,South
107714,2024-09-29,P0043,Electronics,1,550.8,West
107715,2024-09-29,P0117,Beauty,5,28.87,East
107716,2024-09-30,P0071,Beauty,1,12.91,West
107717,2024-09-30,P0003,Home & Kitchen,1,57.93,South
107718,2024-09-30,P0055,Home & Kitchen,2,97.71,South
107719,2024-09-30,P0012,Sports,2,52.2,South
107720,2024-09-30,P0080,Electronics,2,650.32,West
107721,2024-09-30,P0037,Apparel,2,83.44,South
107722,2024-09-30,P0057,Electronics,1,589.84,South
107723,2024-09-30,P0067,Electronics,3,615.52,East
107724,2024-09-30,P0056,Sports,1,40.06,West
107725,2024-09-30,P0048,Groceries,5,6.29,North
107726,2024-09-30,P0053,Sports,1,107.3,South
107727,2024-09-30,P0004,Home & Kitchen,1,29.86,South
107728,2024-09-30,P0102,Home & Kitchen,1,91.72,West
107729,2024-09-30,P0032,Electronics,1,240.9,West
107730,2024-09-30,P0068,Beauty,2,52.19,South
107731,2024-09-30,P0038,Electronics,1,584.16,South
107732,2024-09-30,P0110,Electronics,1,549.17,West
107733,2024-10-01,P0054,Sports,3,53.03,West
107734,2024-10-01,P0014,Apparel,1,47.14,South
107735,2024-10-01,P0034,Sports,2,103.0,North
107736,2024-10-01,P0020,Apparel,3,116.9,East
107737,2024-10-01,P0058,Apparel,1,45.02,West
107738,2024-10-01,P0028,Groceries,6,13.56,East
107739,2024-10-01,P0083,Apparel,1,25.98,South
107740,2024-10-01,P0090,Groceries,1,5.7,West
107741,2024-10-01,P0046,Home & Kitchen,3,127.77,North
107742,2024-10-01,P0071,Beauty,3,12.91,East
107743,2024-10-01,P0102,Home & Kitchen,1,91.72,North
107744,2024-10-01,P0076,Home & Kitchen,1,62.14,South
107745,2024-10-01,P0045,Apparel,1,19.93,North
107746,2024-10-01,P0097,Groceries,1,9.48,South
107747,2024-10-01,P0006,Electronics,1,410.43,North
107748,2024-10-01,P0092,Home & Kitchen,2,108.41,North
107749,2024-10-01,P0027,Apparel,1,77.05,South
107750,2024-10-01,P0081,Beauty,3,59.57,West
107751,2024-10-01,P0098,Groceries,6,19.17,East
107752,2024-10-01,P0002,Sports,3,180.26,West
107753,2024-10-01,P0018,Groceries,9,18.17,East
107754,2024-10-02,P0115,Home & Kitchen,1,41.36,East
107755,2024-10-02,P0023,Apparel,2,64.7,West
107756,2024-10-02,P0029,Home & Kitchen,4,19.32,East
107757,2024-10-02,P0106,Apparel,1,36.84,North
107758,2024-10-02,P0035,Sports,1,168.26,South
107759,2024-10-02,P0039,Home & Kitchen,3,47.08,North
107760,2024-10-02,P0006,Electronics,2,410.43,East
107761,2024-10-02,P0012,Sports,3,52.2,South
107762,2024-10-02,P0047,Apparel,2,45.29,West
107763,2024-10-02,P0077,Beauty,5,66.71,South
107764,2024-10-02,P0007,Electronics,4,676.25,South
107765,2024-10-02,P0058,Apparel,2,52.54,South
107766,2024-10-02,P0008,Beauty,3,78.16,North
107767,2024-10-02,P0011,Electronics,1,403.84,North
107768,2024-10-02,P0084,Electronics,1,667.51,South
107769,2024-10-02,P0100,Electronics,1,697.47,North
107770,2024-10-03,P0061,Groceries,5,9.84,North
107771,2024-10-03,P0070,Sports,1,55.95,South
107772,2024-10-03,P0027,Apparel,1,77.05,West
107773,2024-10-03,P0089,Sports,1,10.96,South
107774,2024-10-03,P0117,Beauty,2,28.87,South
107775,2024-10-03,P0048,Groceries,7,6.29,West
107776,2024-10-03,P0090,Groceries,2,5.7,West
107777,2024-10-03,P0100,Electronics,1,606.04,West
107778,2024-10-03,P0033,Electronics,1,218.53,West
107779,2024-10-03,P0088,Home & Kitchen,1,95.8,South
107780,2024-10-03,P0105,Sports,2,60.39,West
107781,2024-10-03,P0066,Groceries,3,17.18,North
107782,2024-10-03,P0101,Electronics,1,567.18,North
107783,2024-10-03,P0060,Apparel,3,25.13,North
107784,2024-10-03,P0065,Apparel,3,37.24,South
107785,2024-10-03,P0085,Apparel,1,67.67,South
107786,2024-10-03,P0092,Home & Kitchen,1,108.41,West
107787,2024-10-03,P0091,Electronics,1,493.14,West
107788,2024-10-03,P0026,Beauty,4,8.14,East
107789,2024-10-03,P0023,Apparel,2,64.7,East
107790,2024-10-03,P0058,Apparel,4,52.54,South
107791,2024-10-03,P0027,Apparel,4,69.48,West
107792,2024-10-03,P0038,Electronics,1,545.16,North
107793,2024-10-03,P0087,Home & Kitchen,2,28.7,West
107794,2024-10-03,P0074,Beauty,3,58.81,North
107795,2024-10-03,P0032,Electronics,2,282.9,West
107796,2024-10-03,P0037,Apparel,5,83.93,West
107797,2024-10-03,P0057,Electronics,1,589.84,North
107798,2024-10-03,P0032,Electronics,1,245.91,North
107799,2024-10-03,P0036,Beauty,1,25.57,East
107800,2024-10-03,P0101,Electronics,1,552.19,East
107801,2024-10-03,P0040,Groceries,4,18.75,East
107802,2024-10-03,P0002,Sports,2,180.26,North
107803,2024-10-03,P0079,Apparel,3,107.58,South
107804,2024-10-03,P0064,Apparel,4,106.51,North
107805,2024-10-03,P0076,Home & Kitchen,1,62.14,West
107806,2024-10-03,P0097,Groceries,7,9.48,West
107807,2024-10-03,P0021,Home & Kitchen,1,144.93,East
107808,2024-10-04,P0050,Apparel,1,75.0,North
107809,2024-10-04,P0035,Sports,1,197.27,West
107810,2024-10-04,P0089,Sports,2,10.96,East
107811,2024-10-04,P0088,Home & Kitchen,1,104.57,West
107812,2024-10-04,P0066,Groceries,7,17.18,West
107813,2024-10-04,P0118,Apparel,4,12.67,West
107814,2024-10-04,P0064,Apparel,2,106.51,East
107815,2024-10-04,P0006,Electronics,1,410.43,East
107816,2024-10-04,P0027,Apparel,3,77.05,East
107817,2024-10-04,P0008,Beauty,5,78.16,West
107818,2024-10-04,P0096,Groceries,6,7.46,West
107819,2024-10-04,P0048,Groceries,2,6.29,South
107820,2024-10-04,P0104,Groceries,7,10.46,West
107821,2024-10-04,P0105,Sports,1,60.26,South
107822,2024-10-04,P0025,Groceries,6,8.55,South
107823,2024-10-04,P0060,Apparel,2,23.09,North
107824,2024-10-04,P0107,Groceries,2,24.38,South
107825,2024-10-04,P0082,Home & Kitchen,2,26.36,South
107826,2024-10-04,P0048,Groceries,7,6.29,South
107827,2024-10-04,P0107,Groceries,8,24.38,South
107828,2024-10-04,P0026,Beauty,1,8.14,South
107829,2024-10-04,P0098,Groceries,6,19.17,West
107830,2024-10-04,P0093,Beauty,1,60.42,East
107831,2024-10-04,P0020,Apparel,1,116.9,East
107832,2024-10-04,P0023,Apparel,2,64.7,East
107833,2024-10-05,P0050,Apparel,4,75.0,North
107834,2024-10-05,P0048,Groceries,6,6.29,West
107835,2024-10-05,P0004,Home & Kitchen,1,29.86,West
107836,2024-10-05,P0092,Home & Kitchen,2,108.41,North
107837,2024-10-05,P0104,Groceries,2,10.46,East
107838,2024-10-05,P0085,Apparel,1,76.71,East
107839,2024-10-05,P0097,Groceries,6,9.48,North
107840,2024-10-05,P0041,Electronics,1,370.09,East
107841,2024-10-05,P0058,Apparel,2,46.86,South
107842,2024-10-05,P0047,Apparel,1,44.01,North
107843,2024-10-05,P0026,Beauty,1,8.14,North
107844,2024-10-05,P0002,Sports,3,180.26,South
107845,2024-10-05,P0107,Groceries,6,24.38,South
107846,2024-10-05,P0056,Sports,3,43.13,North
107847,2024-10-05,P0076,Home & Kitchen,3,62.14,West
107848,2024-10-05,P0065,Apparel,4,38.37,South
107849,2024-10-05,P0084,Electronics,2,731.02,West
107850,2024-10-05,P0083,Apparel,3,27.78,East
107851,2024-10-05,P0097,Groceries,4,8.33,South
107852,2024-10-05,P0042,Groceries,7,16.54,South
107853,2024-10-05,P0090,Groceries,6,5.7,East
107854,2024-10-05,P0079,Apparel,3,92.08,East
107855,2024-10-05,P0072,Apparel,2,105.85,East
107856,2024-10-05,P0063,Beauty,1,83.6,South
107857,2024-10-05,P0113,Sports,1,119.61,East
107858,2024-10-05,P0024,Groceries,5,7.67,East
107859,2024-10-06,P0072,Apparel,2,106.72,East
107860,2024-10-06,P0043,Electronics,2,550.8,North
107861,2024-10-06,P0020,Apparel,2,116.9,South
107862,2024-10-06,P0045,Apparel,1,19.93,South
107863,2024-10-06,P0080,Electronics,2,650.32,North
107864,2024-10-06,P0035,Sports,1,188.94,South
107865,2024-10-06,P0061,Groceries,8,9.84,East
107866,2024-10-06,P0098,Groceries,4,19.17,East
107867,2024-10-06,P0104,Groceries,4,10.46,South
107868,2024-10-06,P0043,Electronics,1,550.8,North
107869,2024-10-06,P0019,Groceries,6,10.36,North
107870,2024-10-06,P0060,Apparel,2,25.13,North
107871,2024-10-06,P0097,Groceries,7,9.29,North
107872,2024-10-06,P0018,Groceries,6,18.17,West
107873,2024-10-06,P0015,Apparel,1,113.72,North
107874,2024-10-06,P0017,Apparel,2,67.07,West
107875,2024-10-06,P0003,Home & Kitchen,1,57.93,North
107876,2024-10-06,P0087,Home & Kitchen,1,0.0,South
107877,2024-10-06,P0054,Sports,1,53.03,North
107878,2024-10-06,P0038,Electronics,1,637.9,North
107879,2024-10-06,P0117,Beauty,3,28.87,East
107880,2024-10-06,P0037,Apparel,4,83.93,South
107881,2024-10-06,P0025,Groceries,2,8.55,West
107882,2024-10-06,P0075,Home & Kitchen,1,60.77,North
107883,2024-10-06,P0104,Groceries,7,10.46,South
107884,2024-10-06,P0079,Apparel,1,107.58,North
107885,2024-10-06,P0092,Home & Kitchen,1,108.41,West
107886,2024-10-06,P0020,Apparel,4,116.9,East
107887,2024-10-06,P0090,Groceries,5,5.7,South
107888,2024-10-06,P0085,Apparel,1,76.71,South
107889,2024-10-06,P0055,Home & Kitchen,1,102.1,West
107890,2024-10-06,P0105,Sports,2,60.39,North
107891,2024-10-07,P0011,Electronics,1,403.84,East
107892,2024-10-07,P0065,Apparel,1,38.37,East
107893,2024-10-07,P0033,Electronics,3,218.53,West
107894,2024-10-07,P0042,Groceries,2,16.54,South
107895,2024-10-07,P0088,Home & Kitchen,1,104.57,North
107896,2024-10-07,P0050,Apparel,1,75.0,South
107897,2024-10-07,P0113,Sports,3,119.61,West
107898,2024-10-07,P0032,Electronics,1,282.9,West
107899,2024-10-07,P0040,Groceries,4,18.75,East
107900,2024-10-07,P0032,Electronics,1,282.9,South
107901,2024-10-07,P0105,Sports,4,60.39,North
107902,2024-10-07,P0018,Groceries,11,16.79,West
107903,2024-10-07,P0086,Apparel,3,11.01,East
107904,2024-10-07,P0042,Groceries,6,16.54,North
107905,2024-10-07,P0039,Home & Kitchen,1,47.08,North
107906,2024-10-07,P0114,Beauty,1,46.86,South
107907,2024-10-07,P0107,Groceries,3,24.38,North
107908,2024-10-07,P0089,Sports,2,10.96,East
107909,2024-10-07,P0044,Sports,3,0.0,North
107910,2024-10-07,P0041,Electronics,1,370.09,North
107911,2024-10-07,P0051,Sports,2,138.74,South
107912,2024-10-07,P0054,Sports,2,53.03,North
107913,2024-10-07,P0106,Apparel,2,36.84,North
107914,2024-10-07,P0086,Apparel,1,9.38,North
107915,2024-10-08,P0051,Sports,1,138.74,South
107916,2024-10-08,P0087,Home & Kitchen,3,28.7,South
107917,2024-10-08,P0079,Apparel,1,107.58,West
107918,2024-10-08,P0069,Electronics,2,480.16,East
107919,2024-10-08,P0118,Apparel,2,12.67,South
107920,2024-10-08,P0082,Home & Kitchen,1,26.36,East
107921,2024-10-08,P0106,Apparel,1,36.84,South
107922,2024-10-08,P0007,Electronics,1,676.25,North
107923,2024-10-08,P0075,Home & Kitchen,1,60.77,East
107924,2024-10-08,P0031,Home & Kitchen,0,137.62,West
107925,2024-10-08,P0088,Home & Kitchen,2,104.57,West
107926,2024-10-08,P0086,Apparel,2,11.01,North
107927,2024-10-08,P0028,Groceries,4,13.56,South
107928,2024-10-08,P0018,Groceries,4,18.17,West
107929,2024-10-08,P0050,Apparel,2,75.0,South
107930,2024-10-08,P0072,Apparel,1,108.69,West
107931,2024-10-08,P0065,Apparel,4,38.37,North
107932,2024-10-08,P0038,Electronics,1,637.9,West
107933,2024-10-08,P0076,Home & Kitchen,3,62.14,South
107934,2024-10-08,P0004,Home & Kitchen,1,29.86,West
107935,2024-10-08,P0003,Home & Kitchen,2,57.93,South
107936,2024-10-08,P0050,Apparel,1,75.0,East
107937,2024-10-08,P0091,Electronics,1,493.14,West
107938,2024-10-09,P0012,Sports,1,52.2,South
107939,2024-10-09,P0012,Sports,0,52.2,East
107940,2024-10-09,P0035,Sports,2,197.27,South
107941,2024-10-09,P0033,Electronics,2,205.1,North
107942,2024-10-09,P0006,Electronics,1,410.43,South
107943,2024-10-09,P0024,Groceries,7,8.92,North
107944,2024-10-09,P0020,Apparel,1,116.9,North
107945,2024-10-09,P0106,Apparel,2,33.93,South
107946,2024-10-09,P0028,Groceries,3,13.56,West
107947,2024-10-09,P0042,Groceries,3,14.7,North
107948,2024-10-09,P0003,Home & Kitchen,1,57.93,South
107949,2024-10-09,P0102,Home & Kitchen,3,91.72,North
107950,2024-10-09,P0052,Beauty,2,6.41,West
107951,2024-10-09,P0036,Beauty,3,25.57,North
107952,2024-10-09,P0102,Home & Kitchen,2,91.72,West
107953,2024-10-09,P0120,Groceries,6,6.07,South
107954,2024-10-09,P0010,Home & Kitchen,1,83.95,South
107955,2024-10-09,P0068,Beauty,1,52.19,South
107956,2024-10-09,P0117,Beauty,1,28.87,South
107957,2024-10-09,P0116,Beauty,2,66.41,North
107958,2024-10-09,P0111,Apparel,1,97.43,North
107959,2024-10-09,P0063,Beauty,3,83.6,South
107960,2024-10-09,P0035,Sports,2,197.27,West
107961,2024-10-09,P0021,Home & Kitchen,2,144.93,North
107962,2024-10-09,P0015,Apparel,2,113.72,North
107963,2024-10-09,P0017,Apparel,3,67.07,East
107964,2024-10-09,P0008,Beauty,3,78.16,West
107965,2024-10-09,P0084,Electronics,1,731.02,North
107966,2024-10-09,P0026,Beauty,5,8.14,East
107967,2024-10-10,P0049,Groceries,5,2.94,West
107968,2024-10-10,P0025,Groceries,3,8.55,East
107969,2024-10-10,P0063,Beauty,1,83.6,East
107970,2024-10-10,P0052,Beauty,1,5.92,East
107971,2024-10-10,P0024,Groceries,2,8.92,North
107972,2024-10-10,P0048,Groceries,6,6.29,South
107973,2024-10-10,P0116,Beauty,1,66.41,North
107974,2024-10-10,P0102,Home & Kitchen,3,91.72,West
107975,2024-10-10,P0026,Beauty,5,8.14,South
107976,2024-10-10,P0077,Beauty,2,66.71,South
107977,2024-10-10,P0026,Beauty,4,8.14,East
107978,2024-10-10,P0030,Electronics,1,309.48,East
107979,2024-10-10,P0039,Home & Kitchen,1,47.08,West
107980,2024-10-10,P0115,Home & Kitchen,1,41.36,North
107981,2024-10-10,P0055,Home & Kitchen,3,93.96,South
107982,2024-10-10,P0059,Electronics,0,756.98,West
107983,2024-10-10,P0070,Sports,1,55.95,North
107984,2024-10-10,P0033,Electronics,0,218.53,East
107985,2024-10-10,P0040,Groceries,6,18.75,East
107986,2024-10-10,P0113,Sports,3,119.61,East
107987,2024-10-10,P0081,Beauty,4,59.57,East
107988,2024-10-10,P0062,Apparel,4,22.48,West
107989,2024-10-10,P0117,Beauty,4,28.87,North
107990,2024-10-10,P0054,Sports,1,53.03,West
107991,2024-10-10,P0082,Home & Kitchen,1,26.36,South
107992,2024-10-10,P0052,Beauty,3,6.41,South
107993,2024-10-10,P0082,Home & Kitchen,1,26.36,South
107994,2024-10-10,P0061,Groceries,7,9.65,South
107995,2024-10-10,P0037,Apparel,5,83.93,West
107996,2024-10-10,P0034,Sports,3,92.44,South
107997,2024-10-11,P0120,Groceries,5,5.98,North
107998,2024-10-11,P0093,Beauty,3,60.42,West
107999,2024-10-11,P0023,Apparel,2,64.7,East
108000,2024-10-11,P0005,Electronics,2,275.0,South
108001,2024-10-11,P0038,Electronics,1,637.9,East
108002,2024-10-11,P0029,Home & Kitchen,1,21.95,South
108003,2024-10-11,P0096,Groceries,4,7.46,West
108004,2024-10-11,P0011,Electronics,1,403.84,North
108005,2024-10-11,P0047,Apparel,6,45.29,North
108006,2024-10-11,P0042,Groceries,6,16.54,North
108007,2024-10-11,P0088,Home & Kitchen,4,91.7,West
108008,2024-10-11,P0091,Electronics,1,493.14,West
108009,2024-10-11,P0003,Home & Kitchen,3,57.93,West
108010,2024-10-11,P0041,Electronics,2,370.09,South
108011,2024-10-11,P0066,Groceries,4,17.18,South
108012,2024-10-11,P0090,Groceries,6,5.7,West
108013,2024-10-11,P0069,Electronics,3,480.16,North
108014,2024-10-11,P0076,Home & Kitchen,2,62.14,East
108015,2024-10-11,P0004,Home & Kitchen,1,29.86,North
108016,2024-10-11,P0089,Sports,3,9.63,East
108017,2024-10-11,P0024,Groceries,5,8.92,South
108018,2024-10-12,P0022,Electronics,1,262.92,West
108019,2024-10-12,P0115,Home & Kitchen,1,41.36,East
108020,2024-10-12,P0058,Apparel,4,52.54,East
108021,2024-10-12,P0070,Sports,1,52.89,North
108022,2024-10-12,P0024,Groceries,3,8.92,North
108023,2024-10-12,P0011,Electronics,1,403.84,South
108024,2024-10-12,P0004,Home & Kitchen,2,26.81,North
108025,2024-10-12,P0017,Apparel,2,67.07,East
108026,2024-10-12,P0008,Beauty,1,76.19,West
108027,2024-10-12,P0113,Sports,2,119.61,East
108028,2024-10-12,P0075,Home & Kitchen,2,60.77,East
108029,2024-10-12,P0068,Beauty,3,52.19,North
108030,2024-10-12,P0057,Electronics,1,589.84,South
108031,2024-10-12,P0019,Groceries,9,10.36,East
108032,2024-10-12,P0105,Sports,1,60.39,West
108033,2024-10-12,P0071,Beauty,1,11.32,North
108034,2024-10-12,P0016,Apparel,7,45.55,West
108035,2024-10-12,P0089,Sports,1,10.96,North
108036,2024-10-12,P0067,Electronics,1,675.71,South
108037,2024-10-12,P0074,Beauty,5,58.81,East
108038,2024-10-12,P0112,Electronics,1,461.79,East
108039,2024-10-12,P0077,Beauty,2,66.71,South
108040,2024-10-12,P0008,Beauty,5,78.16,East
108041,2024-10-12,P0062,Apparel,2,22.48,East
108042,2024-10-12,P0023,Apparel,2,63.28,West
108043,2024-10-12,P0048,Groceries,4,6.29,West
108044,2024-10-13,P0059,Electronics,1,703.71,South
108045,2024-10-13,P0081,Beauty,3,59.57,North
108046,2024-10-13,P0105,Sports,1,59.73,North
108047,2024-10-13,P0016,Apparel,4,45.55,South
108048,2024-10-13,P0018,Groceries,4,17.66,South
108049,2024-10-13,P0077,Beauty,3,66.71,South
108050,2024-10-13,P0004,Home & Kitchen,3,29.86,West
108051,2024-10-13,P0049,Groceries,5,2.86,South
108052,2024-10-13,P0086,Apparel,1,11.01,South
108053,2024-10-13,P0050,Apparel,1,69.3,East
108054,2024-10-13,P0025,Groceries,9,8.55,West
108055,2024-10-13,P0031,Home & Kitchen,1,137.62,South
108056,2024-10-13,P0114,Beauty,1,46.86,North
108057,2024-10-13,P0079,Apparel,2,107.58,East
108058,2024-10-13,P0089,Sports,1,9.49,South
108059,2024-10-13,P0064,Apparel,3,106.51,North
108060,2024-10-13,P0056,Sports,1,43.13,East
108061,2024-10-13,P0032,Electronics,1,282.9,East
108062,2024-10-13,P0109,Apparel,2,108.13,North
108063,2024-10-13,P0054,Sports,1,53.03,West
108064,2024-10-13,P0044,Sports,2,100.12,North
108065,2024-10-13,P0081,Beauty,2,59.57,East
108066,2024-10-13,P0049,Groceries,8,2.94,South
108067,2024-10-13,P0023,Apparel,3,64.7,South
108068,2024-10-13,P0074,Beauty,1,58.81,South
108069,2024-10-13,P0019,Groceries,6,10.36,East
108070,2024-10-13,P0075,Home & Kitchen,1,60.77,East
108071,2024-10-13,P0029,Home & Kitchen,4,21.95,West
108072,2024-10-13,P0115,Home & Kitchen,2,41.36,West
108073,2024-10-14,P0028,Groceries,2,13.56,South
108074,2024-10-14,P0024,Groceries,3,8.92,South
108075,2024-10-14,P0052,Beauty,2,6.41,North
108076,2024-10-14,P0034,Sports,3,93.09,East
108077,2024-10-14,P0097,Groceries,9,9.48,East
108078,2024-10-14,P0020,Apparel,1,116.9,West
108079,2024-10-14,P0096,Groceries,3,7.46,East
108080,2024-10-14,P0097,Groceries,3,9.48,West
108081,2024-10-15,P0108,Home & Kitchen,2,61.57,East
108082,2024-10-15,P0050,Apparel,2,75.0,North
108083,2024-10-15,P0060,Apparel,4,25.13,West
108084,2024-10-15,P0108,Home & Kitchen,2,68.07,East
108085,2024-10-15,P0059,Electronics,1,756.98,South
108086,2024-10-15,P0007,Electronics,2,676.25,South
108087,2024-10-15,P0094,Groceries,5,7.16,East
108088,2024-10-15,P0108,Home & Kitchen,1,68.07,North
108089,2024-10-15,P0007,Electronics,1,676.25,South
108090,2024-10-15,P0053,Sports,1,107.3,East
108091,2024-10-15,P0005,Electronics,3,275.0,North
108092,2024-10-15,P0021,Home & Kitchen,2,144.93,North
108093,2024-10-15,P0008,Beauty,4,78.16,West
108094,2024-10-15,P0010,Home & Kitchen,1,81.52,North
108095,2024-10-16,P0031,Home & Kitchen,1,137.62,West
108096,2024-10-16,P0109,Apparel,1,108.13,East
108097,2024-10-16,P0050,Apparel,1,75.0,South
108098,2024-10-16,P0039,Home & Kitchen,3,47.08,East
108099,2024-10-16,P0075,Home & Kitchen,1,60.77,East
108100,2024-10-16,P0069,Electronics,1,480.16,West
108101,2024-10-16,P0060,Apparel,3,25.13,East
108102,2024-10-16,P0016,Apparel,4,45.55,West
108103,2024-10-16,P0076,Home & Kitchen,1,62.14,North
108104,2024-10-16,P0112,Electronics,1,461.79,South
108105,2024-10-16,P0111,Apparel,2,97.43,East
108106,2024-10-16,P0020,Apparel,1,116.9,West
108107,2024-10-16,P0046,Home & Kitchen,2,127.77,West
108108,2024-10-16,P0056,Sports,2,43.13,North
